-1.960E+02,-1.620E-01,9.919E+00,2.300E-04,1.040E+00,1.640E-02
-3.210E+02,1.310E-01,3.330E+00,8.620E-03,6.040E-01,1.200E-02
-3.180E+02,2.360E-01,5.334E+00,-3.780E-12,6.210E-01,1.220E-12
-3.210E+02,1.310E-01,3.330E+00,-8.620E-03,6.040E-01,-1.200E-02
-4.590E+02,-4.340E-02,4.530E-01,-3.350E-03,1.870E-01,-1.530E-01
-4.560E+02,-1.000E-01,1.451E+00,9.920E-13,2.100E-01,1.130E-11
-4.590E+02,-4.340E-02,4.530E-01,3.350E-03,1.870E-01,1.530E-01
-1.520E-01,5.630E-04,2.537E+02,-8.360E-04,3.590E-04,-3.960E-07
2.290E-01,9.840E-04,2.543E+02,-1.600E-12,3.600E-04,3.560E-12
-1.520E-01,5.630E-04,2.537E+02,8.360E-04,3.590E-04,3.960E-07
-1.580E-01,5.690E-04,2.537E+02,-8.360E-04,1.040E-03,-1.230E-06
2.220E-01,9.780E-04,2.543E+02,1.130E-11,1.040E-03,-1.560E-11
-1.580E-01,5.690E-04,2.537E+02,8.360E-04,1.040E-03,1.230E-06
-1.710E-01,5.570E-04,2.537E+02,-8.360E-04,1.680E-03,-1.960E-06
2.090E-01,9.930E-04,2.543E+02,-6.670E-12,1.680E-03,3.410E-12
-1.710E-01,5.570E-04,2.537E+02,8.360E-04,1.680E-03,1.960E-06
-1.900E-01,5.720E-04,2.537E+02,-8.370E-04,2.210E-03,-3.070E-06
1.900E-01,9.730E-04,2.543E+02,-8.320E-12,2.210E-03,-3.990E-12
-1.900E-01,5.720E-04,2.537E+02,8.370E-04,2.210E-03,3.070E-06
-2.160E-01,5.480E-04,2.537E+02,-8.370E-04,2.620E-03,-3.840E-06
1.640E-01,1.000E-03,2.543E+02,1.360E-11,2.630E-03,7.520E-12
-2.160E-01,5.480E-04,2.537E+02,8.370E-04,2.620E-03,3.840E-06
-2.470E-01,5.740E-04,2.537E+02,-8.370E-04,2.850E-03,-4.990E-06
1.320E-01,9.690E-04,2.543E+02,-1.000E-11,2.860E-03,-6.140E-12
-2.470E-01,5.740E-04,2.537E+02,8.370E-04,2.850E-03,4.990E-06
-2.850E-01,5.380E-04,2.537E+02,-8.370E-04,2.880E-03,-5.850E-06
9.340E-02,1.020E-03,2.543E+02,5.590E-12,2.890E-03,8.650E-12
-2.850E-01,5.380E-04,2.537E+02,8.370E-04,2.880E-03,5.850E-06
-3.290E-01,5.780E-04,2.537E+02,-8.370E-04,2.640E-03,-7.390E-06
4.900E-02,9.700E-04,2.543E+02,-1.620E-12,2.660E-03,8.650E-13
-3.290E-01,5.780E-04,2.537E+02,8.370E-04,2.640E-03,7.390E-06
-3.790E-01,5.250E-04,2.537E+02,-8.380E-04,2.140E-03,-8.580E-06
-1.100E-03,1.030E-03,2.542E+02,-4.240E-12,2.160E-03,6.850E-12
-3.790E-01,5.250E-04,2.537E+02,8.380E-04,2.140E-03,8.580E-06
-4.340E-01,5.790E-04,2.537E+02,-8.380E-04,1.290E-03,-1.090E-05
-5.680E-02,9.670E-04,2.542E+02,1.040E-11,1.320E-03,5.880E-13
-4.340E-01,5.790E-04,2.537E+02,8.380E-04,1.290E-03,1.090E-05
-4.940E-01,5.050E-04,2.537E+02,-8.390E-04,9.160E-05,-1.150E-05
-1.180E-01,1.050E-03,2.542E+02,-2.640E-12,1.290E-04,4.720E-12
-4.940E-01,5.050E-04,2.537E+02,8.390E-04,9.160E-05,1.150E-05
-5.580E-01,5.820E-04,2.537E+02,-8.390E-04,-1.520E-03,-1.380E-05
-1.830E-01,9.660E-04,2.542E+02,-6.440E-12,-1.480E-03,-2.770E-12
-5.580E-01,5.820E-04,2.537E+02,8.390E-04,-1.520E-03,1.380E-05
-6.270E-01,4.850E-04,2.537E+02,-8.380E-04,-3.570E-03,-1.510E-05
-2.530E-01,1.070E-03,2.543E+02,9.200E-12,-3.520E-03,-4.450E-12
-6.270E-01,4.850E-04,2.537E+02,8.380E-04,-3.570E-03,1.510E-05
-6.990E-01,5.880E-04,2.537E+02,-8.390E-04,-6.100E-03,-1.850E-05
-3.250E-01,9.670E-04,2.543E+02,-8.260E-12,-6.040E-03,3.110E-12
-6.990E-01,5.880E-04,2.537E+02,8.390E-04,-6.100E-03,1.850E-05
-7.740E-01,4.590E-04,2.537E+02,-8.400E-04,-9.120E-03,-2.190E-05
-4.010E-01,1.100E-03,2.543E+02,5.380E-12,-9.060E-03,-7.540E-12
-7.740E-01,4.590E-04,2.537E+02,8.400E-04,-9.120E-03,2.190E-05
-8.500E-01,5.890E-04,2.537E+02,-8.350E-04,-1.270E-02,-2.410E-05
-4.780E-01,9.540E-04,2.543E+02,1.820E-12,-1.260E-02,4.310E-12
